day,ts,K,S,price,TTE,iv,moneyness
0,515000,6500,5226.5,0.5,7.485,0.029528917884826658,0.21806033891096668
0,520000,5000,5244.5,251.0,7.48,0.012516218757629394,-0.04774199598542121
0,520000,5100,5244.5,166.0,7.48,0.012714573097229006,-0.027939368689241423
0,520000,5200,5244.5,96.5,7.48,0.012653540992736818,-0.00852128283213988
0,520000,5300,5244.5,48.0,7.48,0.012584879875183105,0.01052691213855467
0,520000,5400,5244.5,17.5,7.48,0.011905897712707522,0.029219045150707074
0,520000,5500,5244.5,7.5,7.48,0.012783234214782715,0.04756818381890368
0,520000,6000,5244.5,0.5,7.48,0.019267895317077635,0.13457956080853337
0,520000,6500,5244.5,0.5,7.48,0.029116951179504393,0.21462226848206992
0,525000,4000,5253.5,1255.5,7.475,0.04339083461761474,-0.27260016002680226
0,525000,4500,5253.5,755.0,7.475,0.025363476753234866,-0.1548171243704189
0,525000,5000,5253.5,261.0,7.475,0.013317265129089357,-0.049456608712592526
0,525000,5100,5253.5,174.5,7.475,0.013050249671936038,-0.029653981416412806
0,525000,5200,5253.5,103.5,7.475,0.012928185462951661,-0.010235895559311214
0,525000,5300,5253.5,52.0,7.475,0.012668799018859865,0.008812299411383163
0,525000,5400,5253.5,19.5,7.475,0.011966929817199707,0.02750443242353583
0,525000,5500,5253.5,8.5,7.475,0.012851895332336426,0.04585357109173227
0,525000,6000,5253.5,0.5,7.475,0.01905428295135498,0.13286494808136218
0,525000,6500,5253.5,0.5,7.475,0.028910967826843256,0.21290765575489853
0,530000,5000,5257.5,263.0,7.47,0.012500960731506347,-0.050217716160617404
0,530000,5100,5257.5,176.5,7.47,0.012737460136413576,-0.030415088864437757
0,530000,5200,5257.5,104.5,7.47,0.012653540992736818,-0.010997003007336121
0,530000,5300,5257.5,53.0,7.47,0.012554363822937011,0.008051191963358406
0,530000,5400,5257.5,19.5,7.47,0.011776204490661621,0.026743324975510893
0,530000,5500,5257.5,8.5,7.47,0.012691686058044434,0.04509246364370737
0,530000,6000,5257.5,0.5,7.47,0.018962734794616694,0.13210384063333727
0,530000,6500,5257.5,0.5,7.47,0.0288270486831665,0.2121465483068736
0,535000,4000,5252.0,1252.5,7.465,0.036990092658996575,-0.2723145953206591
0,535000,5000,5252.0,258.0,7.465,0.012561992835998535,-0.04917104400644938
0,535000,5100,5252.0,172.0,7.465,0.012729831123352053,-0.029368416710269612
0,535000,5200,5252.0,101.5,7.465,0.012737460136413576,-0.009950330853168092
0,535000,5300,5252.0,51.0,7.465,0.012607766914367676,0.009097864117526439
0,535000,5400,5252.0,18.5,7.465,0.011806720542907715,0.027789997129679035
0,535000,5500,5252.0,8.5,7.465,0.012912927436828614,0.04613913579787541
0,535000,6000,5252.0,0.5,7.465,0.01910005702972412,0.1331505127875052
0,535000,6500,5252.0,0.5,7.465,0.028964370918273925,0.21319322046104167
0,540000,4500,5243.5,744.0,7.46,0.02196093692779541,-0.15291181751604863
0,540000,5000,5243.5,251.0,7.46,0.012951072502136231,-0.047551301858222414
0,540000,5100,5243.5,166.0,7.46,0.012928185462951661,-0.02774867456204269
0,540000,5200,5243.5,95.5,7.46,0.01259250888824463,-0.008330588704941098
0,540000,5300,5243.5,48.0,7.46,0.012668799018859865,0.010717606265753389
0,540000,5400,5243.5,17.0,7.46,0.011844865608215334,0.029409739277905945
0,540000,5500,5243.5,7.5,7.46,0.012836637306213379,0.047758877946102486
0,540000,6000,5243.5,0.5,7.46,0.019313669395446778,0.1347702549357323
0,540000,6500,5243.5,0.5,7.46,0.02917798328399658,0.21481296260926874
0,545000,4500,5236.5,737.0,7.455,0.02179309864044189,-0.15157593945478928
0,545000,5000,5236.5,244.0,7.455,0.012684057044982912,-0.046215423796962994
0,545000,5100,5236.5,160.0,7.455,0.01281375026702881,-0.02641279650078324
0,545000,5200,5236.5,91.5,7.455,0.012630653953552246,-0.006994710643681729
0,545000,5300,5236.5,45.0,7.455,0.012607766914367676,0.01205348432701279
0,545000,5400,5236.5,15.5,7.455,0.011783833503723145,0.03074561733916527
0,545000,5500,5236.5,7.0,7.455,0.012890040397644043,0.04909475600736195
0,545000,6000,5236.5,0.5,7.455,0.019496765708923336,0.1361061329969916
0,545000,6500,5236.5,0.5,7.455,0.02935345058441162,0.2161488406705281
0,550000,4500,5242.5,743.0,7.45,0.021945678901672365,-0.15272108701766385
0,550000,5000,5242.5,249.0,7.45,0.012462815666198728,-0.047360571359837574
0,550000,5100,5242.5,164.5,7.45,0.01276797618865967,-0.027557944063657906
0,550000,5200,5242.5,95.5,7.45,0.012714573097229006,-0.008139858206556256
0,550000,5300,5242.5,47.0,7.45,0.012569621849060058,0.010908336764138287
0,550000,5400,5242.5,17.0,7.45,0.011898268699645997,0.029600469776290682
0,550000,5500,5242.5,7.5,7.45,0.01288241138458252,0.04794960844448728
0,550000,6000,5242.5,0.5,7.45,0.019351814460754395,0.13496098543411714
0,550000,6500,5242.5,0.5,7.45,0.029216128349304198,0.21500369310765347
0,555000,5000,5240.5,248.0,7.445,0.012851895332336426,-0.04697900119399465
0,555000,5100,5240.5,163.0,7.445,0.01279086322784424,-0.02717637389781485
0,555000,5200,5240.5,94.5,7.445,0.012752718162536623,-0.0077582880407132924
0,555000,5300,5240.5,46.5,7.445,0.012623024940490724,0.01128990692998116
0,555000,5400,5240.5,16.5,7.445,0.011867752647399903,0.029982039942133686
0,555000,5500,5240.5,7.5,7.445,0.012966330528259278,0.0483311786103302
0,555000,6000,5240.5,0.5,7.445,0.019405217552185057,0.13534255559996006
0,555000,6500,5240.5,0.5,7.445,0.029277160453796386,0.21538526327349639
0,560000,5000,5236.5,243.0,7.4399999999999995,0.012249203300476073,-0.046215423796962994
0,560000,5100,5236.5,159.0,7.4399999999999995,0.012584879875183105,-0.02641279650078324
0,560000,5200,5236.5,91.5,7.4399999999999995,0.01263828296661377,-0.006994710643681729
0,560000,5300,5236.5,45.0,7.4399999999999995,0.012623024940490724,0.01205348432701279
0,560000,5400,5236.5,15.5,7.4399999999999995,0.011799091529846192,0.03074561733916527
0,560000,5500,5236.5,7.0,7.4399999999999995,0.01290529842376709,0.04909475600736195
0,560000,6000,5236.5,0.5,7.4399999999999995,0.01951202373504638,0.1361061329969916
0,560000,6500,5236.5,0.5,7.4399999999999995,0.029383966636657714,0.2161488406705281
0,565000,5000,5240.5,247.0,7.4350000000000005,0.012401783561706544,-0.04697900119399465
0,565000,5100,5240.5,162.0,7.4350000000000005,0.012554363822937011,-0.02717637389781485
0,565000,5200,5240.5,94.0,7.4350000000000005,0.012668799018859865,-0.0077582880407132924
0,565000,5300,5240.5,46.0,7.4350000000000005,0.012539105796813964,0.01128990692998116
0,565000,5400,5240.5,16.0,7.4350000000000005,0.011745688438415527,0.029982039942133686
0,565000,5500,5240.5,7.5,7.4350000000000005,0.012973959541320803,0.0483311786103302
0,565000,6000,5240.5,0.5,7.4350000000000005,0.019420475578308102,0.13534255559996006
0,565000,6500,5240.5,0.5,7.4350000000000005,0.029300047492980957,0.21538526327349639
0,570000,4500,5249.5,750.0,7.43,0.022144033241271975,-0.15405543719658488
0,570000,5000,5249.5,256.0,7.43,0.0127450891494751,-0.04869492153875851
0,570000,5100,5249.5,170.5,7.43,0.012890040397644043,-0.028892294242578814
0,570000,5200,5249.5,100.5,7.43,0.012867153358459473,-0.009474208385477242
0,570000,5300,5249.5,50.0,7.43,0.01263828296661377,0.009573986585217227
0,570000,5400,5249.5,18.0,7.43,0.011829607582092286,0.028266119597369875
0,570000,5500,5249.5,8.5,7.43,0.013042620658874514,0.04661525826556629
0,570000,6000,5249.5,0.5,7.43,0.019206863212585447,0.1336266352551961
0,570000,6500,5249.5,0.5,7.43,0.02909406414031982,0.21366934292873258
0,575000,5000,5241.0,246.5,7.425,0.011936413764953614,-0.04707440738592887
0,575000,5100,5241.0,162.0,7.425,0.012462815666198728,-0.027271780089749148
0,575000,5200,5241.0,93.5,7.425,0.012531476783752441,-0.007853694232647555
0,575000,5300,5241.0,47.0,7.425,0.012691686058044434,0.011194500738047045
0,575000,5400,5241.0,15.5,7.425,0.01159310817718506,0.029886633750199603
0,575000,5500,5241.0,7.5,7.425,0.012966330528259278,0.04823577241839593
0,575000,6000,5241.0,0.5,7.425,0.019420475578308102,0.13524714940802576
0,575000,6500,5241.0,0.5,7.425,0.029307676506042483,0.21528985708156223
0,580000,4500,5244.5,745.0,7.42,0.02204485607147217,-0.15310251164324742
0,580000,5000,5244.5,252.0,7.42,0.013027362632751466,-0.04774199598542121
0,580000,5100,5244.5,166.5,7.42,0.012890040397644043,-0.027939368689241423
0,580000,5200,5244.5,96.5,7.42,0.012699315071105959,-0.00852128283213988
0,580000,5300,5244.5,48.0,7.42,0.01263828296661377,0.01052691213855467
0,580000,5400,5244.5,16.5,7.42,0.011699914360046387,0.029219045150707074
0,580000,5500,5244.5,7.5,7.42,0.012836637306213379,0.04756818381890368
0,580000,6000,5244.5,0.5,7.42,0.01934418544769287,0.13457956080853337
0,580000,6500,5244.5,0.5,7.42,0.029231386375427246,0.21462226848206992
0,585000,5000,5242.5,247.5,7.415,0.011738059425354004,-0.047360571359837574
0,585000,5100,5242.5,163.0,7.415,0.012424670600891113,-0.027557944063657906
0,585000,5200,5242.5,94.5,7.415,0.012561992835998535,-0.008139858206556256
0,585000,5300,5242.5,46.5,7.415,0.01250858974456787,0.010908336764138287
0,585000,5400,5242.5,16.5,7.415,0.011799091529846192,0.029600469776290682
0,585000,5500,5242.5,7.5,7.415,0.012912927436828614,0.04794960844448728
0,585000,6000,5242.5,0.5,7.415,0.019397588539123534,0.13496098543411714
0,585000,6500,5242.5,0.5,7.415,0.029292418479919435,0.21500369310765347
0,590000,4500,5244.5,745.0,7.41,0.022060114097595215,-0.15310251164324742
0,590000,5000,5244.5,251.0,7.41,0.012577250862121582,-0.04774199598542121
0,590000,5100,5244.5,166.0,7.41,0.012775605201721192,-0.027939368689241423
0,590000,5200,5244.5,96.5,7.41,0.012706944084167482,-0.00852128283213988
0,590000,5300,5244.5,48.0,7.41,0.012645911979675293,0.01052691213855467
0,590000,5400,5244.5,16.5,7.41,0.011707543373107912,0.029219045150707074
0,590000,5500,5244.5,7.5,7.41,0.012844266319274902,0.04756818381890368
0,590000,6000,5244.5,0.5,7.41,0.019359443473815914,0.13457956080853337
0,590000,6500,5244.5,0.5,7.41,0.029254273414611818,0.21462226848206992
0,595000,4500,5248.5,749.0,7.405,0.02215929126739502,-0.15386492471744126
0,595000,5000,5248.5,255.0,7.405,0.012729831123352053,-0.04850440905961493
0,595000,5100,5248.5,169.5,7.405,0.012859524345397949,-0.028701781763435325
0,595000,5200,5248.5,99.5,7.405,0.01281375026702881,-0.009283695906333732
0,595000,5300,5248.5,49.5,7.405,0.01263828296661377,0.009764499064360867
0,595000,5400,5248.5,17.5,7.405,0.011776204490661621,0.028456632076513312
0,595000,5500,5248.5,8.0,7.405,0.01290529842376709,0.046805770744709964
0,595000,6000,5248.5,0.5,7.405,0.019267895317077635,0.13381714773433967
0,595000,6500,5248.5,0.5,7.405,0.029170354270935058,0.21385985540787603
0,600000,5000,5246.0,253.0,7.4,0.012874782371520996,-0.0480279690105816
0,600000,5100,5246.0,167.0,7.4,0.012737460136413576,-0.028225341714401785
0,600000,5200,5246.0,97.5,7.4,0.012737460136413576,-0.008807255857300213
0,600000,5300,5246.0,48.0,7.4,0.012546734809875488,0.010240939113394146
0,600000,5400,5246.0,16.5,7.4,0.0116388822555542,0.028933072125546685
0,600000,5500,5246.0,7.5,7.4,0.01279086322784424,0.047282210793743215
0,600000,6000,5246.0,0.5,7.4,0.019328927421569823,0.13429358778337314
0,600000,6500,5246.0,0.5,7.4,0.02923901538848877,0.21433629545690952
0,605000,4500,5237.5,738.0,7.395,0.021907533836364745,-0.15176688847198208
0,605000,5000,5237.5,245.0,7.395,0.012775605201721192,-0.0464063728141558
0,605000,5100,5237.5,161.0,7.395,0.012912927436828614,-0.02660374551797602
0,605000,5200,5237.5,92.5,7.395,0.012752718162536623,-0.007185659660874486
0,605000,5300,5237.5,45.0,7.395,0.01259250888824463,0.011862535309819948
0,605000,5400,5237.5,15.5,7.395,0.011783833503723145,0.030554668321972667
0,605000,5500,5237.5,7.0,7.395,0.01290529842376709,0.048903806990169156
0,605000,6000,5237.5,0.5,7.395,0.019550168800354,0.1359151839797989
0,605000,6500,5237.5,0.5,7.395,0.0294449987411499,0.21595789165333532
0,610000,4500,5237.5,738.0,7.39,0.021915162849426267,-0.15176688847198208
0,610000,5000,5237.5,245.0,7.39,0.012783234214782715,-0.0464063728141558
0,610000,5100,5237.5,161.0,7.39,0.012920556449890137,-0.02660374551797602
0,610000,5200,5237.5,92.5,7.39,0.012760347175598147,-0.007185659660874486
0,610000,5300,5237.5,45.0,7.39,0.012600137901306152,0.011862535309819948
0,610000,5400,5237.5,15.5,7.39,0.011791462516784668,0.030554668321972667
0,610000,5500,5237.5,7.0,7.39,0.01290529842376709,0.048903806990169156
0,610000,6000,5237.5,0.5,7.39,0.019557797813415524,0.1359151839797989
0,610000,6500,5237.5,0.5,7.39,0.029460256767272944,0.21595789165333532
0,615000,5000,5229.0,237.0,7.385,0.012668799018859865,-0.04478214277189323
0,615000,5100,5229.0,154.0,7.385,0.012829008293151855,-0.024979515475713428
0,615000,5200,5229.0,87.5,7.385,0.012752718162536623,-0.005561429618611878
0,615000,5300,5229.0,42.0,7.385,0.0126153959274292,0.01348676535208257
0,615000,5400,5229.0,13.5,7.385,0.011623624229431154,0.032178898364235195
0,615000,5500,5229.0,6.5,7.385,0.013004475593566897,0.0505280370324316
0,615000,6000,5229.0,0.5,7.385,0.019771410179138183,0.13753941402206152
0,615000,6500,5229.0,0.5,7.385,0.02966624011993408,0.2175821216955979
0,620000,5000,5227.0,235.0,7.38,0.01259250888824463,-0.04439958729668437
0,620000,5100,5227.0,152.0,7.38,0.012722202110290529,-0.024596960000504677
0,620000,5200,5227.0,86.5,7.38,0.012775605201721192,-0.005178874143403115
0,620000,5300,5227.0,41.0,7.38,0.012561992835998535,0.013869320827291342
0,620000,5400,5227.0,13.5,7.38,0.011722801399230957,0.03256145383944387
0,620000,5500,5227.0,6.5,7.38,0.013080765724182132,0.050910592507640386
0,620000,6000,5227.0,0.5,7.38,0.01982481327056885,0.13792196949727026
0,620000,6500,5227.0,0.5,7.38,0.02972727222442627,0.2179646771708066
0,625000,5000,5222.5,231.0,7.375,0.012623024940490724,-0.043538302014483374
0,625000,5100,5222.5,149.0,7.375,0.012829008293151855,-0.023735674718303745
0,625000,5200,5222.5,83.5,7.375,0.012699315071105959,-0.004317588861202132
0,625000,5300,5222.5,40.0,7.375,0.012676428031921387,0.014730606109492374
0,625000,5400,5222.5,12.5,7.375,0.011631253242492678,0.03342273912164484
0,625000,5500,5222.5,6.0,7.375,0.01301210460662842,0.05177187778984151
0,625000,6000,5222.5,0.5,7.375,0.01994687747955322,0.1387832547794713
0,625000,6500,5222.5,0.5,7.375,0.029841707420349122,0.21882596245300756
0,630000,5000,5225.5,234.0,7.37,0.012752718162536623,-0.044112574618320945
0,630000,5100,5225.5,151.0,7.37,0.01276797618865967,-0.024309947322141232
0,630000,5200,5225.5,85.5,7.37,0.012760347175598147,-0.004891861465039653
0,630000,5300,5225.5,40.5,7.37,0.012577250862121582,0.014156333505654824
0,630000,5400,5225.5,13.0,7.37,0.011654140281677248,0.03284846651780726
0,630000,5500,5225.5,6.5,7.37,0.013149426841735841,0.05119760518600391
0,630000,6000,5225.5,0.5,7.37,0.01987821636199951,0.13820898217563377
0,630000,6500,5225.5,0.5,7.37,0.029780675315856934,0.2182516898491701
0,635000,5000,5225.5,233.5,7.365,0.012546734809875488,-0.044112574618320945
0,635000,5100,5225.5,151.0,7.365,0.01276797618865967,-0.024309947322141232
0,635000,5200,5225.5,85.5,7.365,0.012760347175598147,-0.004891861465039653
0,635000,5300,5225.5,40.0,7.365,0.0124857027053833,0.014156333505654824
0,635000,5400,5225.5,13.0,7.365,0.011654140281677248,0.03284846651780726
0,635000,5500,5225.5,6.5,7.365,0.013149426841735841,0.05119760518600391
0,635000,6000,5225.5,0.5,7.365,0.019885845375061034,0.13820898217563377
0,635000,6500,5225.5,0.5,7.365,0.029788304328918457,0.2182516898491701
0,640000,4000,5231.5,1232.0,7.36,0.036784109306335445,-0.26840368271907433
0,640000,4500,5231.5,732.0,7.36,0.021815985679626462,-0.15062064706269088
0,640000,5000,5231.5,239.5,7.36,0.01279086322784424,-0.04526013140486456
0,640000,5100,5231.5,156.0,7.36,0.012867153358459473,-0.0254575041086848
0,640000,5200,5231.5,89.0,7.36,0.012783234214782715,-0.006039418251583283
0,640000,5300,5231.5,43.0,7.36,0.01266117000579834,0.013008776719111133
0,640000,5400,5231.5,14.5,7.36,0.01181434955596924,0.031700909731263834
0,640000,5500,5231.5,6.5,7.36,0.012928185462951661,0.05005004839946031
0,640000,6000,5231.5,0.5,7.36,0.01974089412689209,0.13706142538909
0,640000,6500,5231.5,0.5,7.36,0.029658611106872557,0.21710413306262652
0,645000,5000,5230.0,238.0,7.355,0.012737460136413576,-0.04497336564273122
0,645000,5100,5230.0,155.0,7.355,0.01290529842376709,-0.025170738346551445
0,645000,5200,5230.0,88.0,7.355,0.012760347175598147,-0.005752652489449811
0,645000,5300,5230.0,42.0,7.355,0.012577250862121582,0.01329554248124472
0,645000,5400,5230.0,14.0,7.355,0.011745688438415527,0.0319876754933971
0,645000,5500,5230.0,6.5,7.355,0.01298921756744385,0.05033681416159369
0,645000,6000,5230.0,0.5,7.355,0.019786668205261232,0.1373481911512235
0,645000,6500,5230.0,0.5,7.355,0.029704385185241697,0.21739089882475995
0,650000,5000,5230.0,238.0,7.35,0.012737460136413576,-0.04497336564273122
0,650000,5100,5230.0,155.0,7.35,0.012912927436828614,-0.025170738346551445
0,650000,5200,5230.0,88.0,7.35,0.01276797618865967,-0.005752652489449811
0,650000,5300,5230.0,42.0,7.35,0.012577250862121582,0.01329554248124472
0,650000,5400,5230.0,14.0,7.35,0.011753317451477051,0.0319876754933971
0,650000,5500,5230.0,6.5,7.35,0.012996846580505372,0.05033681416159369
0,650000,6000,5230.0,0.5,7.35,0.019794297218322755,0.1373481911512235
0,650000,6500,5230.0,0.5,7.35,0.029712014198303223,0.21739089882475995
0,655000,4000,5233.5,1234.0,7.345,0.0368680284500122,-0.2687859091929109
0,655000,4500,5233.5,734.0,7.345,0.021884646797180177,-0.15100287353652733
0,655000,5000,5233.5,241.5,7.345,0.01288241138458252,-0.045642357878701044
0,655000,5100,5233.5,158.0,7.345,0.012981588554382325,-0.025839730582521335
0,655000,5200,5233.5,90.5,7.345,0.012859524345397949,-0.006421644725419757
0,655000,5300,5233.5,44.0,7.345,0.012722202110290529,0.012626550245274717
0,655000,5400,5233.5,14.5,7.345,0.011738059425354004,0.03131868325742726
0,655000,5500,5233.5,6.5,7.345,0.012867153358459473,0.049667821925623794
0,655000,6000,5233.5,0.5,7.345,0.019710378074645995,0.13667919891525354
0,655000,6500,5233.5,0.5,7.345,0.02964335308074951,0.21672190658878995
0,660000,5000,5239.5,247.0,7.34,0.01290529842376709,-0.04678816149875888
0,660000,5100,5239.5,162.0,7.34,0.012829008293151855,-0.026985534202579257
0,660000,5200,5239.5,93.5,7.34,0.01276797618865967,-0.007567448345477642
0,660000,5300,5239.5,46.0,7.34,0.012684057044982912,0.011480746625216866
0,660000,5400,5239.5,15.5,7.34,0.01173043041229248,0.030172879637369445
0,660000,5500,5239.5,7.5,7.34,0.01309602375030518,0.04852201830556601
0,660000,6000,5239.5,0.5,7.34,0.01957305583953857,0.1355333952951957
0,660000,6500,5239.5,0.5,7.34,0.029506030845642087,0.21557610296873206
0,665000,5000,5244.5,251.0,7.335,0.01263828296661377,-0.04774199598542121
0,665000,5100,5244.5,166.0,7.335,0.012844266319274902,-0.027939368689241423
0,665000,5200,5244.5,95.5,7.335,0.01259250888824463,-0.00852128283213988
0,665000,5300,5244.5,48.0,7.335,0.012706944084167482,0.01052691213855467
0,665000,5400,5244.5,16.5,7.335,0.011760946464538574,0.029219045150707074
0,665000,5500,5244.5,7.5,7.335,0.01290529842376709,0.04756818381890368
0,665000,6000,5244.5,0.5,7.335,0.019450991630554193,0.13457956080853337
0,665000,6500,5244.5,0.5,7.335,0.029399224662780762,0.21462226848206992
0,670000,5000,5238.0,245.0,7.33,0.012630653953552246,-0.046501833651419765
0,670000,5100,5238.0,161.0,7.33,0.012874782371520996,-0.026699206355240084
0,670000,5200,5238.0,91.5,7.33,0.012577250862121582,-0.007281120498138532
0,670000,5300,5238.0,45.0,7.33,0.0126153959274292,0.011767074472556028
0,670000,5400,5238.0,15.5,7.33,0.01181434955596924,0.03045920748470844
0,670000,5500,5238.0,7.5,7.33,0.013164684867858888,0.04880834615290505
0,670000,6000,5238.0,0.5,7.33,0.019618829917907712,0.1358197231425348
0,670000,6500,5238.0,0.5,7.33,0.029567062950134275,0.21586243081607137
0,675000,4000,5232.0,1233.5,7.325,0.0417200807571411,-0.26849925303500694
0,675000,4500,5232.0,733.0,7.325,0.023746125984191895,-0.1507162173786235
0,675000,5000,5232.0,241.0,7.325,0.013248604011535646,-0.0453557017207972
0,675000,5100,5232.0,157.0,7.325,0.013042620658874514,-0.025553074424617506
0,675000,5200,5232.0,89.0,7.325,0.012760347175598147,-0.006134988567515944
0,675000,5300,5232.0,43.0,7.325,0.012653540992736818,0.012913206403178624
0,675000,5400,5232.0,14.5,7.325,0.011821978569030762,0.031605339415331044
0,675000,5500,5232.0,6.5,7.325,0.012943443489074708,0.04995447808352767
0,675000,6000,5232.0,0.5,7.325,0.019779039192199706,0.13696585507315742
0,675000,6500,5232.0,0.5,7.325,0.029719643211364746,0.21700856274669386
0,680000,4000,5239.0,1240.5,7.32,0.041910806083679183,-0.26983627930619203
0,680000,4500,5239.0,741.0,7.32,0.02627132930755615,-0.15205324364980854
0,680000,5000,5239.0,248.0,7.32,0.013538506507873537,-0.04669272799198225
0,680000,5100,5239.0,163.0,7.32,0.013179942893981935,-0.026890100695802537
0,680000,5200,5239.0,93.5,7.32,0.012836637306213379,-0.007472014838700954
0,680000,5300,5239.0,46.0,7.32,0.012737460136413576,0.011576180131993416
0,680000,5400,5239.0,15.5,7.32,0.011768575477600098,0.030268313144146075
0,680000,5500,5239.0,7.5,7.32,0.013134168815612796,0.048617451812342505
0,680000,6000,5239.0,0.5,7.32,0.01961120090484619,0.13562882880197238
0,680000,6500,5239.0,0.5,7.32,0.029559433937072752,0.2156715364755087
0,685000,5000,5245.0,251.0,7.3149999999999995,0.012432299613952636,-0.04783732941416011
0,685000,5100,5245.0,167.0,7.3149999999999995,0.01301210460662842,-0.028034702117980415
0,685000,5200,5245.0,96.5,7.3149999999999995,0.012737460136413576,-0.008616616260878852
0,685000,5300,5245.0,47.0,7.3149999999999995,0.01250858974456787,0.010431578709815719
0,685000,5400,5245.0,16.0,7.3149999999999995,0.011623624229431154,0.02912371172196825
0,685000,5500,5245.0,7.5,7.3149999999999995,0.01290529842376709,0.047472850390164766
0,685000,6000,5245.0,0.5,7.3149999999999995,0.019466249656677242,0.13448422737979443
0,685000,6500,5245.0,0.5,7.3149999999999995,0.029429740715026853,0.21452693505333098
0,690000,5000,5248.5,255.0,7.3100000000000005,0.01281375026702881,-0.04850440905961493
0,690000,5100,5248.5,169.5,7.3100000000000005,0.012943443489074708,-0.028701781763435325
0,690000,5200,5248.5,98.5,7.3100000000000005,0.012714573097229006,-0.009283695906333732
0,690000,5300,5248.5,48.5,7.3100000000000005,0.012539105796813964,0.009764499064360867
0,690000,5400,5248.5,16.5,7.3100000000000005,0.011585479164123537,0.028456632076513312
0,690000,5500,5248.5,7.5,7.3100000000000005,0.012775605201721192,0.046805770744709964
0,690000,6000,5248.5,0.5,7.3100000000000005,0.01938995952606201,0.13381714773433967
0,690000,6500,5248.5,0.5,7.3100000000000005,0.02935345058441162,0.21385985540787603
0,695000,5000,5248.5,253.0,7.305,0.011760946464538574,-0.04850440905961493
0,695000,5100,5248.5,168.0,7.305,0.012569621849060058,-0.028701781763435325
0,695000,5200,5248.5,97.5,7.305,0.012539105796813964,-0.009283695906333732
0,695000,5300,5248.5,47.5,7.305,0.012356009483337402,0.009764499064360867
0,695000,5400,5248.5,17.0,7.305,0.011722801399230957,0.028456632076513312
0,695000,5500,5248.5,7.5,7.305,0.012775605201721192,0.046805770744709964
0,695000,6000,5248.5,0.5,7.305,0.019397588539123534,0.13381714773433967
0,695000,6500,5248.5,0.5,7.305,0.029368708610534665,0.21385985540787603
0,700000,5000,5250.5,256.0,7.3,0.012394154548645021,-0.048885397729810647
0,700000,5100,5250.5,171.0,7.3,0.012928185462951661,-0.029082770433630944
0,700000,5200,5250.5,99.5,7.3,0.012684057044982912,-0.009664684576529373
0,700000,5300,5250.5,49.0,7.3,0.012493331718444823,0.009383510394165096
0,700000,5400,5250.5,17.5,7.3,0.011760946464538574,0.028075643406317744
0,700000,5500,5250.5,8.0,7.3,0.012912927436828614,0.04642478207451416
0,700000,6000,5250.5,0.5,7.3,0.019351814460754395,0.13343615906414397
0,700000,6500,5250.5,0.5,7.3,0.029330563545227055,0.21347886673768046
0,705000,5000,5253.5,259.0,7.295,0.01250858974456787,-0.049456608712592526
0,705000,5100,5253.5,173.0,7.295,0.012821379280090332,-0.029653981416412806
0,705000,5200,5253.5,100.5,7.295,0.012523847770690917,-0.010235895559311214
0,705000,5300,5253.5,50.5,7.295,0.012546734809875488,0.008812299411383163
0,705000,5400,5253.5,17.5,7.295,0.011615995216369631,0.02750443242353583
0,705000,5500,5253.5,8.5,7.295,0.013004475593566897,0.04585357109173227
0,705000,6000,5253.5,0.5,7.295,0.019283153343200684,0.13286494808136218
0,705000,6500,5253.5,0.5,7.295,0.029269531440734867,0.21290765575489853
0,710000,5000,5250.5,256.0,7.29,0.012401783561706544,-0.048885397729810647
0,710000,5100,5250.5,170.5,7.29,0.012806121253967287,-0.029082770433630944
0,710000,5200,5250.5,98.5,7.29,0.01250858974456787,-0.009664684576529373
0,710000,5300,5250.5,49.0,7.29,0.012500960731506347,0.009383510394165096
0,710000,5400,5250.5,17.0,7.29,0.0116388822555542,0.028075643406317744
0,710000,5500,5250.5,8.0,7.29,0.012928185462951661,0.04642478207451416
0,710000,6000,5250.5,0.5,7.29,0.01936707248687744,0.13343615906414397
0,710000,6500,5250.5,0.5,7.29,0.0293458215713501,0.21347886673768046
0,715000,5000,5250.0,255.5,7.285,0.012386525535583497,-0.048790164169432056
0,715000,5100,5250.0,170.0,7.285,0.01279086322784424,-0.028987536873252298
0,715000,5200,5250.0,98.5,7.285,0.012569621849060058,-0.009569451016150672
0,715000,5300,5250.0,48.5,7.285,0.012447557640075683,0.009478743954543739
0,715000,5400,5250.0,17.5,7.285,0.011791462516784668,0.028170876966696224
0,715000,5500,5250.0,8.5,7.285,0.013157055854797366,0.04652001563489291
0,715000,6000,5250.0,0.5,7.285,0.019382330513000486,0.13353139262452257
0,715000,6500,5250.0,0.5,7.285,0.029368708610534665,0.2135741002980591
0,720000,5000,5252.5,258.0,7.28,0.012478073692321776,-0.0492662413029181
0,720000,5100,5252.5,172.0,7.28,0.01279086322784424,-0.02946361400673836
0,720000,5200,5252.5,100.5,7.28,0.012653540992736818,-0.010045528149636744
0,720000,5300,5252.5,50.0,7.28,0.012546734809875488,0.009002666821057655
0,720000,5400,5252.5,17.5,7.28,0.011677027320861818,0.027694799833210344
0,720000,5500,5252.5,8.5,7.28,0.01305787868499756,0.0460439385014068
0,720000,6000,5252.5,0.5,7.28,0.019328927421569823,0.1330553154910366
0,720000,6500,5252.5,0.5,7.28,0.02932293453216553,0.21309802316457305
0,725000,5000,5268.5,273.5,7.275,0.01279086322784424,-0.052307779623344854
